id,date,text,hashtags
1132402079769747456,2019-05-25 21:44:29+00:00,"Possible solutions to restore deleted photos from Huawei Enjoy 9S. - https://gmagon.com/possible-solutions-to-restore-deleted-photos-from-huawei-enjoy-9s/ … A highly recommended Huawei Enjoy 9S photos recovery program to 100% restore lost photos from Huawei Enjoy 9S, supporting more than 100 mobile brands and over 2000 Android power... pic.twitter.com/Yo7m5jMcnY",
1132401072457289728,2019-05-25 21:40:29+00:00,Google’s Huawei restrictions are a wake-up call for all Android phone makers https://venturebeat.com/2019/05/20/googles-huawei-restrictions-are-a-wake-up-call-for-all-android-phone-makers/ …,
1132400502900240384,2019-05-25 21:38:13+00:00,This recent bannes on huawei are just pushing the company to be more innovative. This is an opportunity to create a competing OS to android. Huawei is now banned from using microSD cards – MyBroadband https://mybroadband.co.za/news/technology/307510-huawei-is-now-banned-from-using-microsd-cards.html …,
1132399678895611904,2019-05-25 21:34:57+00:00,"http://bit.ly/2W5NaCnSanvvi Australia Price:55.72 and FREE Shipping to 185 countries, 45 days money back #hashtag3 Smart Watch Pedometer Heart Rate Make Call Support SIM TF Card Bluetooth Smartwatch for iPhone Xiaomi Huawei Android Smart Phone pic.twitter.com/Luy9TpiguI",#hashtag3
1132398838751252480,2019-05-25 21:31:36+00:00,Huawei’s New OS is Reportedly 60% Faster than Android & Expected to be Out By Oct https://goodyfeed.com/apppreview1646/,
1132398624241963009,2019-05-25 21:30:45+00:00,"Huawei's current solution after android ban, ""hongmeng"". THE F IS HONGMENG",
1132396657704882177,2019-05-25 21:22:56+00:00,"What Led To Huawei Ban? Huawei Right Or Wrong? Stealing Patent Info? There are solid reasons that led to Huawei ban, Huawei has done some cheats before with other companies in terms of stealing confidential information. #Huawei #HuaweiBan #HuaweiForeverhttps://bit.ly/2wlVAdm",#Huawei #HuaweiBan #HuaweiForeverhttps
1132393418167070721,2019-05-25 21:10:04+00:00,"We asked, you told us: Most are worried about Huawei’s future – Android Authority https://golftw.info/?p=104922",
1132392912736534529,2019-05-25 21:08:03+00:00,Huawei’s European Customers Are Put on Hold by U.S. Ban: They’re unsure how Android phones will keep working as Google and other companies assess a Trump administration order. http://dlvr.it/R5QRHC pic.twitter.com/9pwxlvb1Yy,
1132392589783699456,2019-05-25 21:06:46+00:00,"iPhones don’t have a sd card slot, users been getting a lot of shit cause of that by “android” users. Now huawei is in the same boat",
1132392443482128386,2019-05-25 21:06:12+00:00,"We asked, you told us: Most are unnerved about Huawei’s future – Android Authority https://tamfitronics.com/educational-resources/instrumentation-education/we-asked-you-told-us-most-are-unnerved-about-huaweis-future-android-authority/ …pic.twitter.com/88twASrlCg",
1132392435752034304,2019-05-25 21:06:10+00:00,"We asked, you told us: Most are unnerved about Huawei’s future – Android Authority https://tamfitronics.com/educational-resources/instrumentation-education/we-asked-you-told-us-most-are-unnerved-about-huaweis-future-android-authority/ …pic.twitter.com/prdN2Yp6rw",
1132392093329035264,2019-05-25 21:04:48+00:00,Can't wait to see how huawei's baby looks like. #huawei #hongmeng #newOS #war #technology #android #google #apple #china #usapic.twitter.com/KVS3aIZaUd,#huawei #hongmeng #newOS #war #technology #android #google #apple #china #usapic
1132391670757154816,2019-05-25 21:03:07+00:00,"My phone was smashed into pieces after falling from the balcony.. iPhones are too expensive & I don't like Apple anyway, Huawei will soon be useless as it won't be Android anymore, I guess I'll stick to Samsung",
1132391176865107969,2019-05-25 21:01:10+00:00,"In ongoing USA and Huawei tussel, I wonder if and when all @HuaweiMobile devices will be off @Android @GooglePlay What it would be like? So dependent on it in daily life that can't think outside of it",
1132391109198409728,2019-05-25 21:00:53+00:00,"From this time last year: Huawei P20 Pro review: Best Android phone, best camera – Bill Bennett https://billbennett.co.nz/huawei-p20-pro-review/ …",
1132391033650630657,2019-05-25 21:00:35+00:00,"Raleigh News We asked, you told us: Most are worried about Huawei’s future - Android Authority http://dlvr.it/R5QQXH pic.twitter.com/kI1aeGQJlj",
1132389093730586624,2019-05-25 20:52:53+00:00,Huawei’s Android replacement just got its name: Say hello to Hongmeng http://flip.it/43tNez,
1132388252629884928,2019-05-25 20:49:32+00:00,"We asked, you told us: Most are worried about Huawei’s future - Android Authority http://dlvr.it/R5QPh7",
1132388150628835329,2019-05-25 20:49:08+00:00,"And they will be behind with new functions, updates etc. And Google play is a massive loss even if Huawei has its own app store",
1132386720840847362,2019-05-25 20:43:27+00:00,Hongmeng is Huawei’s Google Android replacement http://flip.it/hAK.it,
1132386616922628097,2019-05-25 20:43:02+00:00,"We asked, you told us: Most are worried about Huawei’s future - Android Authority http://dlvr.it/R5QP9Z",
1132386571003449344,2019-05-25 20:42:51+00:00,"Google 'restricts Huawei's use of Android' New Huawei smartphones will lose access to some of Google's programmes, Reuters news agency reports.",
1132385908030955520,2019-05-25 20:40:13+00:00,The thing is that they are banned in China ( ban avoidable as we all know) and not in the whole world as it will be for Huawei and Android #Huawei #trumphttps://twitter.com/TechQuotesDaily/status/1131671605417922561 …,#Huawei #trumphttps
1132385837277110272,2019-05-25 20:39:56+00:00,@Huawei remplace Android for Symbian?,
1132385307498881026,2019-05-25 20:37:50+00:00,"Currently, #Google's #Android and #Apple's #iOS iOS are the two prevailing operating systems for mobile devices. so now the new operating system for #Huawei's #Hongmenghttps://news.cgtn.com/news/3d3d414d7a41544f34457a6333566d54/index.html …",#Google #Android #Apple #iOS #Huawei #Hongmenghttps
1132385108617510912,2019-05-25 20:37:03+00:00,Huawei Preps for a Future Without Official Access to Android http://bit.ly/2JEsRJG pic.twitter.com/IfECRKpFU2,
1132384599663960066,2019-05-25 20:35:01+00:00,As if things could not get any worse for Huawei . . . . #huawei #android #mate20prohttps://twitter.com/JasonManford/status/1132364001168580614 …,#huawei #android #mate20prohttps
1132382650914754562,2019-05-25 20:27:17+00:00,"Huawei could survive without Android, but it wouldn't be pretty https://www.cnet.com/news/huawei-could-still-survive-without-android-but-it-wouldnt-be-pretty/ … #Hacking #Defense #Internet #Business #StartUp #CyberWar #CyberWarfare #CyberSecurity #Spyware #Malware #Infosec #PentesTing #Massive #Warfare #Networking #Internet #Hardware #Software",#Hacking #Defense #Internet #Business #StartUp #CyberWar #CyberWarfare #CyberSecurity #Spyware #Malware #Infosec #PentesTing #Massive #Warfare #Networking #Internet #Hardware #Software
1132382361855975427,2019-05-25 20:26:08+00:00,Google Suspends Android Support After Huawei Is Blacklisted by US Government - Fstoppers http://bit.ly/2HDaRNz,
1132381873819328513,2019-05-25 20:24:12+00:00,"oh,,, is it like, android's app store? how are we supposed to download apps on huawei then?",
1132380785485451269,2019-05-25 20:19:52+00:00,What Google's Android move means if you own a Huawei phone https://www.cnbc.com/2019/05/20/what-google-android-move-means-if-you-own-a-huawei-phone.html …,
1132380268449320960,2019-05-25 20:17:49+00:00,"“So far, #Huawei has lost access to Google, Android, Qualcomm, Intel, Microsoft, and — perhaps most devastatingly — Arm. Now, it is also temporarily losing its membership in the Wi-Fi Alliance” Huawei loses access to Wi-Fi Alliance, Bluetooth could be next https://www.androidauthority.com/huawei-wi-fi-bluetooth-990610/ …",#Huawei
1132379830157225984,2019-05-25 20:16:04+00:00,"Android Circuit: Samsung’s Radical Galaxy Plan, Stunning Pixel 3a Review, Huawei’s Android Nightmare – Forbes …https://websitedesigncompanyagency.wordpress.com/2019/05/25/android-circuit-samsungs-radical-galaxy-plan-stunning-pixel-3a-review-huaweis-android-nightmare-forbes-2/ …",
1132379174994186240,2019-05-25 20:13:28+00:00,"We asked, you told us: Most are worried about Huawei’s future – Android Authority https://falah.biz/we-asked-you-told-us-most-are-worried-about-huaweis-future-android-authority/ …pic.twitter.com/rdedIT9jAS",
1132378168080445441,2019-05-25 20:09:28+00:00,"@Huawei really getting the knife put in and twisted. First @Google with #Android and now @SD_Association with SD memory cards. Add on top the #USA semi-conductor companies they use, yikes! Really did like the look of the #MateX...",#Android #USA #MateX
1132377994964721664,2019-05-25 20:08:47+00:00,"Huawei was okay with using Android and Google was eating from it. Now Trump has forced Huawei to ramp up their own OS, how passed off do you think Google is right now that they might have an android competitor in a few years?",
1132377537814962176,2019-05-25 20:06:58+00:00,"I like Android (far better than apple), but if Huawei comes with a new OS, I will most likely buy it. I don't care for google.",
1132377124118122496,2019-05-25 20:05:19+00:00,I've been using huawei devices for so long I really love them even the current Android situation can't ruin the relationship me and this brand has,
1132376984317845504,2019-05-25 20:04:46+00:00,So what you’re saying is you’re more under the influence of the government than Huawei supposedly was?,
1132376562978971648,2019-05-25 20:03:05+00:00,"I’ve been on iOS for more than 3 years now and I experienced maybe 2-3? app crashes (with some third party apps ofc). Whenever I try Android, something crashes and the whole system is bloated as hell. Especially Huawei and Samsung devices.",
1132375806619971585,2019-05-25 20:00:05+00:00,"Thanks for affecting the whole world and all Huawei consumers. Somehow you affect me even when I am no where near US. You aren't wining anything. You affected Google's, Android's business and the rest of the world is supporting Chinese products more cause we lost trust in the US.",
1132375445062717447,2019-05-25 19:58:39+00:00,"Better question, is for people like me, that already own a Huawei phone in Canada. Will we be able to get the Android and other updates, and if not, will our carriers enable us to return the phone with a credit for what a phone that is Android compatible?",
1132372466289061888,2019-05-25 19:46:49+00:00,Huawei’s New OS is Reportedly 60% Faster than Android & Expected to be Out By Oct https://goodyfeed.com/apppreview1646/,
1132372348068421634,2019-05-25 19:46:20+00:00,"Android Circuit: Samsung's Radical Galaxy Plan, Stunning Pixel 3a Review, Huawei's Android Nightmare http://bit.ly/2wjvWpJ",
1132372151544115203,2019-05-25 19:45:34+00:00,"the apps store that i was talking about. there will be multiple android like app stores - amazon, google play, huawei something, samsung store, now the strategy would be to make google play store insignificant by making huawei store more dominant as its hardware would be good",
1132371927702618118,2019-05-25 19:44:40+00:00,Android ofcourse. Huawei P30 precisely,
1132371476609298432,2019-05-25 19:42:53+00:00,i hope huawei can already release what the os would look like and how it is different from android so i can weigh if my ahjumma self can keep up with the technology,
1132371290776657921,2019-05-25 19:42:08+00:00,@Google @WearOSbyGoogle @GooglePlay - does the US Govt Ban on Huawei and the subsequent decision of Google to Pull the plug on @Android updates for Huawei devices - does that impact @WearOSbyGoogle updates on Huawei Watch 2 in the UK ? https://twitter.com/d4rKn1ght/status/1130553330831384579 …,
1132371241661272075,2019-05-25 19:41:57+00:00,correct - android is open source - but what google does is it takes this free version of the code contributed by millions of developers and places its proprietary version of some code and creates a fork of it and prevents that proprietary version from being used free.,
1132371221583151106,2019-05-25 19:41:52+00:00,RT @thomaspower . @Huawei's Android replacement just got its name: Say hello to #Hongmenghttps://www.trustedreviews.com/news/huaweis-android-replacement-just-got-its-name-say-hello-to-hongmeng-3779003 …,#Hongmenghttps
1132370887968055297,2019-05-25 19:40:32+00:00,Google pulling Android from Huawei is another reminder. Much of Android’s code is open ... but don’t confuse open-source with with platform control. Handset makers have been put on notice that Google can fuck them over at any time. https://www.wired.com/story/right-to-repair-tenants-on-our-own-devices/ …,
1132370364326141952,2019-05-25 19:38:27+00:00,"We asked, you told us: Most are worried about Huawei’s future http://bit.ly/2EypOOZ #Android",#Android
1132370235435233286,2019-05-25 19:37:57+00:00,"Not only #Huawei launchs an Android replacement ( #Hongmeng) but could collaborate with #aptoide an open source alternative which currently has 900,000 apps available and could replace the Google Play Store if necessary. #China #Sinotriumphalism #greatwall #Java #Linux",#Huawei #Hongmeng #aptoide #China #Sinotriumphalism #greatwall #Java #Linux
1132369886531997699,2019-05-25 19:36:34+00:00,Huawei will launch its OS by this year if can’t use Android or Windows: Says CEO pic.twitter.com/SAs89zyqDW,
1132369510336303104,2019-05-25 19:35:04+00:00,"Huawei ejected from Wi-Fi Alliance, SD Association, and other standards groups - Android Police http://dlvr.it/R5QHXQ US Businesspic.twitter.com/OEWnATmFjK",
1132369050116481024,2019-05-25 19:33:14+00:00,@Android It's not good to deprive the world of Huawei's creativity Huawei is the best all over the world,
1132368949700694019,2019-05-25 19:32:50+00:00,MUST WATCH: The Huawei Ban: Explained! https://youtu.be/qZGpmWrVSaU - thanks @MKBHD. I think it’s a loud message to most Android phone brands and am sure it’s going to have impact on Googles revenues also. Why should anyone continue to build on Android when one act can ruin you...,
1132368897439600643,2019-05-25 19:32:38+00:00,Huawei Has Developed Its Own OS By The Name Of Hongmeng To Rival Android https://wonderfulengineering.com/huawei-has-developed-its-own-os-by-the-name-of-hongmeng-to-rival-android/ …,
1132368277911605249,2019-05-25 19:30:10+00:00,If my huawei P30 is no longer supported by android my company will outright stop supporting android. Dump my samsung tablets everything.,
1132367951473061888,2019-05-25 19:28:52+00:00,"Android wasnt created by 1 developer mate, it's an open-source project in which thousands upon thousands contributed a bit to the code, that's why it's a real problem to simply replace it in time for the new devices!",
1132367175430201344,2019-05-25 19:25:47+00:00,"» Huawei could survive without Android, but it wouldn't be pretty - CNET https://www.cnet.com/news/huawei-could-still-survive-without-android-but-it-wouldnt-be-pretty/ …",
1132366033174564865,2019-05-25 19:21:15+00:00,"This #OS will be published for the end of #2019, but I don’t know the #kernel type of this OS maybe a part of #android so #Linux",#OS #2019 #kernel #android #Linux
1132364727055556609,2019-05-25 19:16:03+00:00,Never seen such a disclaimer on YouTube video before. #HuaweiBan #Huawei #Googlepic.twitter.com/mDgDlAvTiz,#HuaweiBan #Huawei #Googlepic
1132364501720944642,2019-05-25 19:15:10+00:00,. @Huawei's Android replacement just got its name: Say hello to #Hongmeng https://www.trustedreviews.com/news/huaweis-android-replacement-just-got-its-name-say-hello-to-hongmeng-3779003 …,#Hongmeng
1132363316704239617,2019-05-25 19:10:27+00:00,I love you powerful product. And it is sad that US gov. is doing this. What manufacturer is going to thrust the @Android ecosystem now. It is a danger game from Trump. I guess everyone is going to make their own OS and chips from now. Just in case.,
1132363250081910785,2019-05-25 19:10:11+00:00,"Android very old. Huawei can come up with a new operating system. Its troubles temporary. I am against U.S sanctions against companies & poor suffering countries like Venezuela, Cuba & N. Korea. In my opinion no country should destroy other country's citizens. Immoral.",
1132363199813226496,2019-05-25 19:09:59+00:00,Huawei flagships without Google or Android? This is everything you need to know.Fingers crossed Huawei can resolve things. For the sake of competition.Sources:https://www.cnbc.com/2019/05/21/ ...http://youtube.com/watch?v=qZGpmWrVSaU …,
1132360557871472640,2019-05-25 18:59:29+00:00,An rightly so apple is poor standard compared for me cant beat android so do hope for a resolution with huawei,
1132359163965628416,2019-05-25 18:53:57+00:00,Huawei says its homemade operating system could be ready to replace Android by early 2020 https://www.businessinsider.com/huawei-os-could-replace-google-android-by-early-2020-2019-5 …,
1132358656673091592,2019-05-25 18:51:56+00:00,Huawei Android Smart Watch GT Introduced Its New Wrist Watch https://gillanimobile.blogspot.com/2019/03/huawei-smart-watch-gt-huawei-introduced.html …pic.twitter.com/dw2BHAhNVw,
1132358544202895360,2019-05-25 18:51:29+00:00,Huawei Android Smart Watch GT Introduced Its New Wrist Watch https://buff.ly/2KmKmPI pic.twitter.com/XoRF9gelOb,
1132358304167092224,2019-05-25 18:50:32+00:00,Every company will be afraid of being the next Huawei. Therefore they will think about having an option to Android. This will be the first great change.,
1132357955959967744,2019-05-25 18:49:09+00:00,"Even if Huawei comes out with it own OS tomorrow, it will take time to get adopted users, and more importantly developers. If you doubt my words ask others (brands names with held). The lost of google's android may as well collapse Huawei mobile phone division. https://twitter.com/DigitalTrends/status/1132343068894552064 …",
1132357913631166465,2019-05-25 18:48:59+00:00,"Android Circuit: Samsung's Radical Galaxy Plan, Stunning Pixel 3a Review, Huawei's Android Nightmare – Forbes https://voiceofthehwy.org/archives/543112 pic.twitter.com/BywrwfjXfQ",
1132357669606645770,2019-05-25 18:48:01+00:00,"Any update Huawei puts out after those three months will just have to remove the Google Apps from the device. They can still run Android and get updates, tho.",
1132357379851472901,2019-05-25 18:46:52+00:00,"No, Android will still work on Huawei phones, just not Google's Android.",
1132357183914610690,2019-05-25 18:46:05+00:00,"Android Circuit: Samsung’s Radical Galaxy Plan, Stunning Pixel 3a Review, Huawei’s Android Nightmare – Forbes …https://websitedesigncompanyagency.wordpress.com/2019/05/25/android-circuit-samsungs-radical-galaxy-plan-stunning-pixel-3a-review-huaweis-android-nightmare-forbes/ …",
1132357115270582273,2019-05-25 18:45:49+00:00,"No, it means they can't use Google services, like the Play Store, the Google App, YouTube, Drive, Docs, etc. Huawei can still use Android, as it's open source.",
1132356711245852673,2019-05-25 18:44:12+00:00,Android is and always has been free and remains open to Huawei.. Google just can't out their apps on it anymore.,
1132356377496760320,2019-05-25 18:42:53+00:00,"Android is open source so it won't hurt them that way, it just means that they can't use the play store or any Google apps.",
1132355683117146112,2019-05-25 18:40:07+00:00,What did Google do? The US government made it illegal for them to work with Huawei. What else could they do?,
1132355383970996227,2019-05-25 18:38:56+00:00,Huawei’s Android and Windows alternatives are destined for failure https://www.theverge.com/2019/5/23/18636841/huawei-android-windows-alternatives-europe-us-editorial …,
1132354965505216513,2019-05-25 18:37:16+00:00,"I think Huawei / China is capable of coming up with alternative OSs and memory solutions that will - eventually - wear down and seriously rival Android... I like what Trump is doing, let us see what Xi does.",
1132353135991808001,2019-05-25 18:30:00+00:00,ICYMI: Huawei’s smartphone business outside China could be hobbled as the tech giant will lose access to updates to Google’s Android operating system https://reut.rs/2HCTivD via @ReutersTVpic.twitter.com/P3RDlRKbo3,
1132353130614722563,2019-05-25 18:29:59+00:00,"Huawei could survive without Android, but it wouldn't be pretty https://europeunion.press/?p=221422",
1132352183150796800,2019-05-25 18:26:13+00:00,"Android Circuit: Samsung's Radical Galaxy Plan, Stunning Pixel 3a Review, Huawei's Android Nightmare - Forbes http://bit.ly/2Etw1LN",
1132352170928558082,2019-05-25 18:26:10+00:00,"Huawei could survive without Android, but it wouldn't be pretty - CNET https://cnet.co/2Woudhu",
1132351649916379136,2019-05-25 18:24:06+00:00,Not to brag but i’m an iphone user and switching over to a android is a Big decision. I hope u get my point,
1132350625923178496,2019-05-25 18:20:01+00:00,"If Huawei starts making all components in the U.S.A., Android may be available in the future for them !!!",
